Establishment ID,Establishment Status,Inspection ID,Establishment Name,Establishment Type,Infraction Details,Severity,Action,Outcome,Amount Fined,Inspection Date,year,month,day
10799554,Pass,105323509.0,68Â°C STONE & GRILL,Restaurant,FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12,S - Significant,Notice to Comply,,,2024-02-09,2024,2,9
10799554,Pass,105323509.0,68Â°C STONE & GRILL,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-02-09,2024,2,9
10799554,Pass,105323509.0,68Â°C STONE & GRILL,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-02-09,2024,2,9
10799554,Pass,105324078.0,68Â°C STONE & GRILL,Restaurant,,,,,,2024-02-12,2024,2,12
10750703,Pass,105343789.0,6IX DONUTZ,Food Court Vendor,,,,,,2024-03-14,2024,3,14
10802978,Pass,105317219.0,6IX PIZZA INC,Food Take Out,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ,M - Minor,Notice to Comply,,,2024-01-29,2024,1,29
10802978,Pass,105317219.0,6IX PIZZA INC,Food Take Out,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-01-29,2024,1,29
10803582,Pass,105322018.0,6IXDONUTZ,Food Take Out,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-02-07,2024,2,7
10803582,Pass,105322018.0,6IXDONUTZ,Food Take Out,Fail to provide adequate number of handwashing stations - Sec. 7(3)(c)   ,S - Significant,Notice to Comply,,,2024-02-07,2024,2,7
10803582,Pass,105322018.0,6IXDONUTZ,Food Take Out,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,S - Significant,Corrected During Inspection,,,2024-02-07,2024,2,7
10803582,Pass,105322911.0,6IXDONUTZ,Food Take Out,,,,,,2024-02-09,2024,2,9
10569370,Pass,105346154.0,6ixTriangles,Food Take Out,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-03-19,2024,3,19
10569370,Pass,105346154.0,6ixTriangles,Food Take Out,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-03-19,2024,3,19
9000144,Pass,105379445.0,7 WEST CAFE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-05-14,2024,5,14
9013817,Pass,105310187.0,7-ELEVEN,Food Store (Convenience/Variety),,,,,,2024-01-17,2024,1,17
9013819,Pass,105301802.0,7-ELEVEN,Supermarket,,,,,,2024-01-02,2024,1,2
9013822,Pass,105377837.0,7-ELEVEN,Food Take Out,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-05-10,2024,5,10
9013822,Pass,105377837.0,7-ELEVEN,Food Take Out,USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ,S - Significant,Corrected During Inspection,,,2024-05-10,2024,5,10
9013825,Pass,105344459.0,7-ELEVEN,Food Store (Convenience/Variety),THERMOMETER IN HOT-HOLDING EQUIPMENT NOT EASILY READABLE - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-03-15,2024,3,15
9013825,Pass,105344459.0,7-ELEVEN,Food Store (Convenience/Variety),FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-03-15,2024,3,15
9013825,Pass,105344459.0,7-ELEVEN,Food Store (Convenience/Variety),FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,M - Minor,Notice to Comply,,,2024-03-15,2024,3,15
9013825,Pass,105344459.0,7-ELEVEN,Food Store (Convenience/Variety),SANITIZE UTENSILS IN QUATERNARY AMMONIUM COMPOUND SOLUTION OF LESS THAN 200 P.P.M. - SEC. 19(C) ,S - Significant,Corrected During Inspection,,,2024-03-15,2024,3,15
9013837,Pass,105301353.0,7-ELEVEN,Food Store (Convenience/Variety),,,,,,2024-01-02,2024,1,2
9030457,Pass,105392625.0,7-ELEVEN,Food Store (Convenience/Variety),,,,,,2024-06-04,2024,6,4
9389795,Pass,105396586.0,7-ELEVEN,Food Take Out,,,,,,2024-06-10,2024,6,10
9421826,Pass,105315065.0,7-ELEVEN,Food Store (Convenience/Variety),FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-01-25,2024,1,25
10197785,Conditional Pass,105389153.0,7-ELEVEN,Food Store (Convenience/Variety),,,,,,2024-05-29,2024,5,29
10205717,Pass,105374024.0,7-ELEVEN,Food Take Out,,,,,,2024-05-06,2024,5,6
10290975,Pass,105361816.0,7-ELEVEN,Food Take Out,,,,,,2024-04-16,2024,4,16
10297823,Pass,105340411.0,7-ELEVEN,Food Store (Convenience/Variety),,,,,,2024-03-08,2024,3,8
10304452,Pass,105367385.0,7-ELEVEN,Food Store (Convenience/Variety),Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-04-24,2024,4,24
10304452,Pass,105367385.0,7-ELEVEN,Food Store (Convenience/Variety),Fail to protect against harbouring of pests - Sec. 13(1),S - Significant,Notice to Comply,,,2024-04-24,2024,4,24
10304452,Pass,105367385.0,7-ELEVEN,Food Store (Convenience/Variety),Distribute potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1),C - Crucial,Notice to Comply,,,2024-04-24,2024,4,24
10304452,Pass,105367385.0,7-ELEVEN,Food Store (Convenience/Variety),Food premise not maintained with tight floor surface where food handled - Sec. 7(1)(c)(i)  ,M - Minor,Notice to Comply,,,2024-04-24,2024,4,24
10304452,Pass,105367417.0,7-ELEVEN,Food Store (Convenience/Variety),,,,,,2024-05-15,2024,5,15
10304452,Pass,105398952.0,7-ELEVEN,Food Store (Convenience/Variety),,,,,,2024-06-13,2024,6,13
10322931,Pass,105334424.0,7-ELEVEN,Food Take Out,,,,,,2024-02-28,2024,2,28
10472349,Pass,105305855.0,7-ELEVEN,Food Take Out,,,,,,2024-01-09,2024,1,9
10512464,Pass,105313528.0,7-Eleven,Food Store (Convenience/Variety),,,,,,2024-01-23,2024,1,23
10509563,Pass,105328402.0,700 CAFE,Food Take Out,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Corrected During Inspection,,,2024-02-16,2024,2,16
10509563,Pass,105328402.0,700 CAFE,Food Take Out,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-02-16,2024,2,16
10768868,Pass,105380084.0,8 MILE PIZZA,Restaurant,Use food equipment not in good repair - Sec.  8(1)(b)  ,S - Significant,Notice to Comply,,,2024-05-14,2024,5,14
10768868,Pass,105380084.0,8 MILE PIZZA,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-05-14,2024,5,14
10768868,Pass,105380084.0,8 MILE PIZZA,Restaurant,Fail to clean multi-service articles after use - Sec. 21(1),S - Significant,Notice to Comply,,,2024-05-14,2024,5,14
10768868,Pass,105380084.0,8 MILE PIZZA,Restaurant,Fail to protect food from contamination or adulteration - Sec. 26(1) ,C - Crucial,Notice to Comply,,,2024-05-14,2024,5,14
10768868,Pass,105380084.0,8 MILE PIZZA,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Notice to Comply,,,2024-05-14,2024,5,14
10768868,Pass,105380118.0,8 MILE PIZZA,Restaurant,,,,,,2024-05-16,2024,5,16
10778738,Pass,105369551.0,8090 KARAOKE,Cocktail Bar / Beverage Room,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-04-26,2024,4,26
10778738,Pass,105369551.0,8090 KARAOKE,Cocktail Bar / Beverage Room,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-04-26,2024,4,26
10778738,Pass,105369689.0,8090 KARAOKE,Cocktail Bar / Beverage Room,,,,,,2024-05-02,2024,5,2
10761990,Pass,105359585.0,84 NASSAU ST,Restaurant,,,,,,2024-04-11,2024,4,11
10813969,Pass,105393780.0,9 MILE JAMAICAN AND INTERNATIONAL CUISINE,Restaurant,,,,,,2024-06-05,2024,6,5
10780835,Pass,105345294.0,915 DUPONT CAFE,Restaurant,,,,,,2024-04-09,2024,4,9
10812820,Pass,105386393.0,955 CHINESE FOOD,Restaurant,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,M - Minor,Not in Compliance,,,2024-05-24,2024,5,24
10812820,Pass,105386393.0,955 CHINESE FOOD,Restaurant,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) ,C - Crucial,Notice to Comply,,,2024-05-24,2024,5,24
10812820,Pass,105386393.0,955 CHINESE FOOD,Restaurant,Fail to maintain ventilation system to ensure elimination of excessive heat - Sec. 11,M - Minor,Notice to Comply,,,2024-05-24,2024,5,24
10812820,Pass,105386393.0,955 CHINESE FOOD,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-05-24,2024,5,24
10812820,Pass,105386413.0,955 CHINESE FOOD,Restaurant,,,,,,2024-05-29,2024,5,29
10797459,Pass,105399551.0,99 BOTTLES,Restaurant,,,,,,2024-06-13,2024,6,13
10699275,Pass,105368250.0,99 MYTHIC TASTE - NORTH YORK,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-04-25,2024,4,25
10699275,Pass,105368250.0,99 MYTHIC TASTE - NORTH YORK,Restaurant,FAIL TO ENSURE FACILITY SURFACE CLEANED AS NECESSARY - SEC. 22,S - Significant,Corrected During Inspection,,,2024-04-25,2024,4,25
10787998,Pass,105338294.0,999 SUSHI,Food Take Out,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-03-06,2024,3,6
10787998,Pass,105338294.0,999 SUSHI,Food Take Out,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-03-06,2024,3,6
10787998,Pass,105338294.0,999 SUSHI,Food Take Out,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-03-06,2024,3,6
9000174,Pass,105328462.0,A & A CHILD CARE CENTRE,Child Care - Food Preparation,,,,,,2024-02-16,2024,2,16
9000174,Pass,105378684.0,A & A CHILD CARE CENTRE,Child Care - Food Preparation,,,,,,2024-05-13,2024,5,13
10756613,Pass,105391067.0,A & B WEST INDIAN GROCERY STORE,Food Take Out,,,,,,2024-06-01,2024,6,1
10764677,Pass,105331001.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,M - Minor,Notice to Comply,,,2024-02-27,2024,2,27
10764677,Pass,105393790.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,,,,,,2024-06-05,2024,6,5
10764677,Pass,105330972.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,Hot-holding potentially hazardous foods at internal temperature below 60 C - Sec. 30(a),C - Crucial,Notice to Comply,,,2024-02-22,2024,2,22
10764677,Pass,105330972.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,S - Significant,Notice to Comply,,,2024-02-22,2024,2,22
10764677,Pass,105330972.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  ,C - Crucial,Notice to Comply,,,2024-02-22,2024,2,22
10764677,Pass,105330972.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-02-22,2024,2,22
10764677,Pass,105330972.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,Fail to protect against harbouring of pests - Sec. 13(1),S - Significant,Notice to Comply,,,2024-02-22,2024,2,22
10764677,Pass,105330972.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ,S - Significant,Notice to Comply,,,2024-02-22,2024,2,22
10764677,Pass,105330972.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,S - Significant,Notice to Comply,,,2024-02-22,2024,2,22
10764677,Pass,105330972.0,A & C HOT PEPPER TAKE-OUT RESTAURANT,Food Take Out,FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ,M - Minor,Notice to Comply,,,2024-02-22,2024,2,22
9018891,Pass,105358048.0,A & N TAKE-OUT,Food Take Out,,,,,,2024-04-10,2024,4,10
9000198,Pass,105319215.0,A & W,Food Court Vendor,,,,,,2024-02-01,2024,2,1
9000200,Pass,105338256.0,A & W,Restaurant,Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ,M - Minor,Notice to Comply,,,2024-03-08,2024,3,8
9022070,Pass,105386012.0,A & W,Food Court Vendor,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-05-24,2024,5,24
10225707,Pass,105317978.0,A & W,Food Court Vendor,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-01-31,2024,1,31
10450226,Pass,105360711.0,A & W,Restaurant,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-04-15,2024,4,15
10489748,Pass,105303633.0,A & W,Restaurant,FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12,S - Significant,Corrected During Inspection,,,2024-01-04,2024,1,4
10489748,Pass,105303633.0,A & W,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-01-04,2024,1,4
10489748,Pass,105303633.0,A & W,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-01-04,2024,1,4
10511773,Pass,105349227.0,A & W,Food Court Vendor,,,,,,2024-03-25,2024,3,25
10560874,Pass,105317296.0,A & W,Food Court Vendor,,,,,,2024-01-29,2024,1,29
10566778,Pass,105350396.0,A & W,Restaurant,,,,,,2024-04-25,2024,4,25
10576306,Pass,105338923.0,A & W,Restaurant,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ,S - Significant,Corrected During Inspection,,,2024-03-06,2024,3,6
10583791,Pass,105334434.0,A & W,Restaurant,,,,,,2024-02-28,2024,2,28
10586847,Pass,105391466.0,A & W,Restaurant,,,,,,2024-06-03,2024,6,3
10588324,Pass,105343699.0,A & W,Restaurant,,,,,,2024-03-14,2024,3,14
10601750,Pass,105370873.0,A & W,Restaurant,,,,,,2024-04-30,2024,4,30
10605041,Pass,105309442.0,A & W,Food Court Vendor,,,,,,2024-01-16,2024,1,16
10611892,Pass,105327587.0,A & W,Restaurant,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-02-15,2024,2,15
10624236,Pass,105366980.0,A & W,Restaurant,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-04-23,2024,4,23
10632679,Pass,105370330.0,A & W,Restaurant,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-04-29,2024,4,29
10640841,Pass,105303331.0,A & W,Restaurant,,,,,,2024-01-04,2024,1,4
10654459,Pass,105314361.0,A & W,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-01-24,2024,1,24
10658923,Pass,105312785.0,A & W,Restaurant,Fail to protect against entry of pests - Sec. 13(1),M - Minor,Notice to Comply,,,2024-01-22,2024,1,22
10659061,Pass,105370671.0,A & W,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-04-29,2024,4,29
10670952,Pass,105398440.0,A & W,Restaurant,,,,,,2024-06-12,2024,6,12
10726907,Pass,105375978.0,A & W,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-05-08,2024,5,8
10726907,Pass,105375978.0,A & W,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Corrected During Inspection,,,2024-05-08,2024,5,8
10728036,Pass,105390144.0,A & W,Restaurant,,,,,,2024-05-30,2024,5,30
10733321,Pass,105347669.0,A & W,Restaurant,,,,,,2024-03-21,2024,3,21
10759740,Pass,105319818.0,A & W,Food Take Out,,,,,,2024-02-02,2024,2,2
10787160,Pass,105345296.0,A & W,Food Take Out,,,,,,2024-05-31,2024,5,31
10800311,Pass,105301897.0,A & W,Restaurant,,,,,,2024-01-03,2024,1,3
10664621,Pass,105342858.0,A & W 4458,Restaurant,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-03-13,2024,3,13
10385317,Pass,105368588.0,A & W EXPRESS/COUNTRY STYLE,Food Take Out,,,,,,2024-04-25,2024,4,25
10621720,Pass,105332678.0,A & W RESTAURANT,Restaurant,,,,,,2024-02-26,2024,2,26
10587126,Pass,105345861.0,A + W,Restaurant,,,,,,2024-04-17,2024,4,17
10738186,Pass,105361973.0,A AND D GROCERY INC,Food Store (Convenience/Variety),,,,,,2024-04-16,2024,4,16
10785570,Pass,105374752.0,A BBQ HOUSE,Restaurant,Fail to protect food from contamination or adulteration - Sec. 26(1) ,C - Crucial,Notice to Comply,,,2024-05-06,2024,5,6
10785570,Pass,105374752.0,A BBQ HOUSE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-05-06,2024,5,6
10785570,Pass,105374752.0,A BBQ HOUSE,Restaurant,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-05-06,2024,5,6
10785570,Pass,105374752.0,A BBQ HOUSE,Restaurant,Fail to sanitize multi-service articles after use - Sec. 21(1),S - Significant,Notice to Comply,,,2024-05-06,2024,5,6
10785570,Pass,105374752.0,A BBQ HOUSE,Restaurant,Fail to protect against harbouring of pests - Sec. 13(1),S - Significant,Notice to Comply,,,2024-05-06,2024,5,6
10785570,Pass,105374752.0,A BBQ HOUSE,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Notice to Comply,,,2024-05-06,2024,5,6
10785570,Pass,105374795.0,A BBQ HOUSE,Restaurant,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Summons,Pending,,2024-05-09,2024,5,9
10785570,Pass,105374795.0,A BBQ HOUSE,Restaurant,FAIL TO POST INSPECTION RESULTS IN ACCORDANCE WITH INSPECTOR'S REQUEST - SEC. 6,NA - Not Applicable,Summons,Pending,,2024-05-09,2024,5,9
10785570,Pass,105374795.0,A BBQ HOUSE,Restaurant,Fail to sanitize multi-service articles after use - Sec. 21(1),S - Significant,Summons,Pending,,2024-05-09,2024,5,9
10785570,Pass,105374795.0,A BBQ HOUSE,Restaurant,Fail to protect against harbouring of pests - Sec. 13(1),S - Significant,Summons,Pending,,2024-05-09,2024,5,9
10785570,Pass,105374795.0,A BBQ HOUSE,Restaurant,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),S - Significant,Summons,Pending,,2024-05-09,2024,5,9
10785570,Pass,105377211.0,A BBQ HOUSE,Restaurant,,,,,,2024-05-14,2024,5,14
10729338,Pass,105310764.0,A BETTER WAY RETIREMENT HOME,Retirement Homes(Licensed),,,,,,2024-01-18,2024,1,18
10729338,Pass,105382438.0,A BETTER WAY RETIREMENT HOME,Retirement Homes(Licensed),Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-05-17,2024,5,17
10729338,Pass,105382438.0,A BETTER WAY RETIREMENT HOME,Retirement Homes(Licensed),Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5),NA - Not Applicable,Notice to Comply,,,2024-05-17,2024,5,17
10726605,Pass,105306325.0,A BETTER WAY RETIREMENT HOME CORP.,Retirement Homes(Licensed),,,,,,2024-01-10,2024,1,10
10726605,Pass,105380750.0,A BETTER WAY RETIREMENT HOME CORP.,Retirement Homes(Licensed),,,,,,2024-05-15,2024,5,15
10750000,Pass,105304217.0,A BING-CHINESE CREPE,Restaurant,,,,,,2024-01-05,2024,1,5
10774701,Pass,105343526.0,A CORNER CAFE AND RESTAURANT,Cafeteria - Private Access,Fail to maintain records of pest control measures taken - Sec. 13(2),S - Significant,Notice to Comply,,,2024-03-18,2024,3,18
10774701,Pass,105343526.0,A CORNER CAFE AND RESTAURANT,Cafeteria - Private Access,Use handwashing station other than for handwashing of employees - Sec. 7(4),S - Significant,Notice to Comply,,,2024-03-18,2024,3,18
10774701,Pass,105343526.0,A CORNER CAFE AND RESTAURANT,Cafeteria - Private Access,USE UTENSILS NOT FREE FROM OPEN SEAMS IN CONTACT WITH FOOD - SEC. 8(2)(B)  ,S - Significant,Notice to Comply,,,2024-03-18,2024,3,18
10774701,Pass,105343526.0,A CORNER CAFE AND RESTAURANT,Cafeteria - Private Access,Fail to ensure equipment surface cleaned as necessary - Sec. 22,S - Significant,Notice to Comply,,,2024-03-18,2024,3,18
10774701,Pass,105345456.0,A CORNER CAFE AND RESTAURANT,Cafeteria - Private Access,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,M - Minor,Notice to Comply,,,2024-03-21,2024,3,21
10774701,Pass,105392566.0,A CORNER CAFE AND RESTAURANT,Cafeteria - Private Access,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,M - Minor,Notice to Comply,,,2024-06-11,2024,6,11
10774701,Pass,105392566.0,A CORNER CAFE AND RESTAURANT,Cafeteria - Private Access,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,M - Minor,Notice to Comply,,,2024-06-11,2024,6,11
10804594,Pass,105329791.0,A COTE SORREL WINE BAR,Restaurant,,,,,,2024-02-21,2024,2,21
10804594,Pass,105397025.0,A COTE SORREL WINE BAR,Restaurant,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,NA - Not Applicable,Notice to Comply,,,2024-06-10,2024,6,10
10804594,Pass,105397025.0,A COTE SORREL WINE BAR,Restaurant,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN WASH WATER BETWEEN 60 C AND 71 C - SEC. 20(1)(A)(I) ,S - Significant,Corrected During Inspection,,,2024-06-10,2024,6,10
